symbol,name,market,display_symbol,coingecko_id,raw_symbol,bucket
CG:chi-gastoken,Chi Gastoken,crypto,CG:chi-gastoken,chi-gastoken,CHI,micro_alt
CG:chiliz,Chiliz,crypto,CG:chiliz,chiliz,CHZ,micro_alt
CG:chimaera,XAYA,crypto,CG:chimaera,chimaera,CHI,micro_alt
CG:chimera,Chimera,crypto,CG:chimera,chimera,CMRA,micro_alt
CG:chinese-medicine-chain,Chinese Medicine Chain,crypto,CG:chinese-medicine-chain,chinese-medicine-chain,CTM,micro_alt
CG:chinese-shopping-platform,Chinese Shopping Platform,crypto,CG:chinese-shopping-platform,chinese-shopping-platform,CSPC,micro_alt
CG:chipcoin,ChipCoin,crypto,CG:chipcoin,chipcoin,CHIP,micro_alt
CG:christmas-coin,Christmas Coin,crypto,CG:christmas-coin,christmas-coin,CHMC,micro_alt
CG:chromaway,Chromia,crypto,CG:chromaway,chromaway,CHR,micro_alt
CG:chronobank,chrono.tech,crypto,CG:chronobank,chronobank,TIME,micro_alt
CG:chronocoin,ChronoCoin,crypto,CG:chronocoin,chronocoin,CRN,micro_alt
CG:chronologic,Chronologic,crypto,CG:chronologic,chronologic,DAY,micro_alt
CG:chunghoptoken,ChunghopToken,crypto,CG:chunghoptoken,chunghoptoken,CHC,micro_alt
CG:ciena,Ciena,crypto,CG:ciena,ciena,CIEN.CX,micro_alt
CG:cifculation,Cifculation,crypto,CG:cifculation,cifculation,CLC,micro_alt
CG:cinder,Cinder,crypto,CG:cinder,cinder,CNR,micro_alt
CG:cindicator,Cindicator,crypto,CG:cindicator,cindicator,CND,micro_alt
CG:cine-media-celebrity-coin,CINE MEDIA CELEBRITY COIN,crypto,CG:cine-media-celebrity-coin,cine-media-celebrity-coin,CMCCOIN,micro_alt
CG:cipher,CIPHER,crypto,CG:cipher,cipher,CPR,micro_alt
CG:cipher-core-token,Cipher Core Token,crypto,CG:cipher-core-token,cipher-core-token,CIPHC,micro_alt
CG:ciphercoin,CipherCoin,crypto,CG:ciphercoin,ciphercoin,CIPH,micro_alt
CG:circuit,Circuit,crypto,CG:circuit,circuit,CRCT,micro_alt
CG:circuits-of-value,Circuits of Value,crypto,CG:circuits-of-value,circuits-of-value,COVAL,micro_alt
CG:ciredo,Ciredo,crypto,CG:ciredo,ciredo,CIR,micro_alt
CG:cirquity,Cirquity,crypto,CG:cirquity,cirquity,CIRQ,micro_alt
CG:cisco-systems,Cisco Systems,crypto,CG:cisco-systems,cisco-systems,CSCO.CX,micro_alt
CG:citadel,Citadel,crypto,CG:citadel,citadel,CTL,micro_alt
CG:citex-fund-token,CITEX Fund Token,crypto,CG:citex-fund-token,citex-fund-token,CFT,micro_alt
CG:citextoken,CITEX Token,crypto,CG:citextoken,citextoken,CTT,micro_alt
CG:citigroup-inc,Citigroup Inc,crypto,CG:citigroup-inc,citigroup-inc,C.CX,micro_alt
CG:citios,CitiOS,crypto,CG:citios,citios,R2R,micro_alt
CG:city-coin,City Coin,crypto,CG:city-coin,city-coin,CITY,micro_alt
CG:ciupek-capital-coin,Ciupek Capital Coin,crypto,CG:ciupek-capital-coin,ciupek-capital-coin,CCC,micro_alt
CG:civic,Civic,crypto,CG:civic,civic,CVC,micro_alt
CG:civil,Civil,crypto,CG:civil,civil,CVL,micro_alt
CG:civitas,Civitas,crypto,CG:civitas,civitas,CIV,micro_alt
CG:clams,Clams,crypto,CG:clams,clams,CLAM,micro_alt
CG:clap-clap-token,Clap Clap Token,crypto,CG:clap-clap-token,clap-clap-token,CCT,micro_alt
CG:classicbitcoin,ClassicBitcoin,crypto,CG:classicbitcoin,classicbitcoin,CBTC,btc_quality
CG:classycoin,ClassyCoin,crypto,CG:classycoin,classycoin,CLASSY,micro_alt
CG:claymore,Claymore,crypto,CG:claymore,claymore,CLM,micro_alt
CG:clbcoin,CLBcoin,crypto,CG:clbcoin,clbcoin,CLB,micro_alt
CG:clear-coin,Clear Coin,crypto,CG:clear-coin,clear-coin,CLR,micro_alt
CG:clearcoin,ClearCoin,crypto,CG:clearcoin,clearcoin,XCLR,micro_alt
CG:clearpoll,ClearPoll,crypto,CG:clearpoll,clearpoll,POLL,micro_alt
CG:click-chain-coin,Click Chain Coin,crypto,CG:click-chain-coin,click-chain-coin,XZP,micro_alt
CG:clickgem-token,ClickGem Token,crypto,CG:clickgem-token,clickgem-token,CGMT,micro_alt
CG:climarex-energy,Cimarex Energy,crypto,CG:climarex-energy,climarex-energy,XEC.CX,micro_alt
CG:climatecoin,Climatecoin,crypto,CG:climatecoin,climatecoin,CO2,micro_alt
CG:clinicoin,Clinicoin,crypto,CG:clinicoin,clinicoin,CLIN,micro_alt
CG:clink,Clink,crypto,CG:clink,clink,CKCT,micro_alt
CG:clipper-coin-capital,Clipper Coin,crypto,CG:clipper-coin-capital,clipper-coin-capital,CCC,micro_alt
CG:clo-gold,CLO Gold,crypto,CG:clo-gold,clo-gold,CLOG,micro_alt
CG:cloakcoin,Cloakcoin,crypto,CG:cloakcoin,cloakcoin,CLOAK,micro_alt
CG:cloud,Cloud,crypto,CG:cloud,cloud,CLD,micro_alt
CG:cloud-insurance-chain,CIChain,crypto,CG:cloud-insurance-chain,cloud-insurance-chain,CIC,micro_alt
CG:cloud-moolah,Cloud Moolah,crypto,CG:cloud-moolah,cloud-moolah,XMOO,micro_alt
CG:cloud-nodes,Cloud Nodes v2,crypto,CG:cloud-nodes,cloud-nodes,CDS,micro_alt
CG:cloudbric,Cloudbric,crypto,CG:cloudbric,cloudbric,CLB,micro_alt
CG:cloudflare-inc,Cloudflare Inc,crypto,CG:cloudflare-inc,cloudflare-inc,NET.CX,micro_alt
CG:cloudmediacoin,CloudMediaCoin,crypto,CG:cloudmediacoin,cloudmediacoin,CMC,micro_alt
CG:clovis-oncology-inc,Clovis Oncology Inc,crypto,CG:clovis-oncology-inc,clovis-oncology-inc,CLVS.CX,micro_alt
CG:clp-token,CLP token,crypto,CG:clp-token,clp-token,CLPC,micro_alt
CG:clubcoin,Clubcoin,crypto,CG:clubcoin,clubcoin,CLUB,micro_alt
CG:cmdx,CMDX,crypto,CG:cmdx,cmdx,CMDX,micro_alt
CG:cmgcoin,CMGCoin,crypto,CG:cmgcoin,cmgcoin,CMG,micro_alt
CG:cmitcoin,CMITCOIN,crypto,CG:cmitcoin,cmitcoin,CMIT,micro_alt
CG:cng-casino,CNG Casino,crypto,CG:cng-casino,cng-casino,CNG,micro_alt
CG:cnn,Content Neutrality Network,crypto,CG:cnn,cnn,CNN,micro_alt
CG:cnns,CNNS,crypto,CG:cnns,cnns,CNNS,micro_alt
CG:cny-tether,CNY Tether,crypto,CG:cny-tether,cny-tether,CNYT,micro_alt
CG:coalculus,Coalculus,crypto,CG:coalculus,coalculus,COAL,micro_alt
CG:cobinhood,Cobinhood,crypto,CG:cobinhood,cobinhood,COB,micro_alt
CG:cobrabytes,Cobrabytes,crypto,CG:cobrabytes,cobrabytes,COBRA,micro_alt
CG:coca-cola,Coca-Cola,crypto,CG:coca-cola,coca-cola,KO.CX,micro_alt
CG:cocos-bcx,COCOS BCX,crypto,CG:cocos-bcx,cocos-bcx,COCOS,micro_alt
CG:codemy,Codemy,crypto,CG:codemy,codemy,COD,micro_alt
CG:codeo-token,CODEO TOKEN,crypto,CG:codeo-token,codeo-token,CODEO,micro_alt
CG:codex,Codex,crypto,CG:codex,codex,CDEX,micro_alt
CG:codex-token,CODEX Token,crypto,CG:codex-token,codex-token,CDX,micro_alt
CG:coezal,Coezal,crypto,CG:coezal,coezal,CZT,micro_alt
CG:coffeecoin,CoffeeCoin,crypto,CG:coffeecoin,coffeecoin,COF,micro_alt
CG:cofinex,Cofinex,crypto,CG:cofinex,cofinex,CNX,micro_alt
CG:cofound-it,Cofound.it,crypto,CG:cofound-it,cofound-it,CFI,micro_alt
CG:cognitio,Cognitio,crypto,CG:cognitio,cognitio,COG,micro_alt
CG:coic,COIC Token,crypto,CG:coic,coic,COIC,micro_alt
CG:coimatic-2,Coimatic 2.0,crypto,CG:coimatic-2,coimatic-2,CTIC2,l1l2
CG:coimatic-3,Coimatic 3.0,crypto,CG:coimatic-3,coimatic-3,CTIC3,l1l2
CG:coin-bank-international,Coin Bank International,crypto,CG:coin-bank-international,coin-bank-international,CBI,micro_alt
CG:coin-controller-cash,Coindom,crypto,CG:coin-controller-cash,coin-controller-cash,CCC,micro_alt
CG:coin-node-chain,Coin Node Chain,crypto,CG:coin-node-chain,coin-node-chain,CNCC,micro_alt
CG:coin-x,Xcoin,crypto,CG:coin-x,coin-x,XCOIN,micro_alt
CG:coin2-1,Coin2.1,crypto,CG:coin2-1,coin2-1,C2,micro_alt
CG:coin4cast,Coin4Cast,crypto,CG:coin4cast,coin4cast,C4C,micro_alt
CG:coinall-token,CoinAll Token,crypto,CG:coinall-token,coinall-token,CAC,micro_alt
CG:coinanalyst,CoinAnalyst,crypto,CG:coinanalyst,coinanalyst,COY,micro_alt
CG:coinbene-future-token,CoinBene Future Token,crypto,CG:coinbene-future-token,coinbene-future-token,CFT,micro_alt
CG:coinbene-token,Coinbene Token,crypto,CG:coinbene-token,coinbene-token,CONI,micro_alt
CG:coinchase-public-sale,Coinchase Token,crypto,CG:coinchase-public-sale,coinchase-public-sale,CCH,micro_alt
CG:coinclaim,CoinClaim,crypto,CG:coinclaim,coinclaim,CLM,micro_alt
CG:coincome,COINCOME,crypto,CG:coincome,coincome,CIM,micro_alt
CG:coindeal-token,CoinDeal Token,crypto,CG:coindeal-token,coindeal-token,CDL,micro_alt
CG:coindicatorbtc-set,CoindicatorBTC Set,crypto,CG:coindicatorbtc-set,coindicatorbtc-set,COINBTC,micro_alt
CG:coindom,Stem Cell Coin,crypto,CG:coindom,coindom,SCC,micro_alt
CG:coindy,Coindy,crypto,CG:coindy,coindy,CODY,micro_alt
CG:coinex-token,CoinEx Token,crypto,CG:coinex-token,coinex-token,CET,micro_alt
CG:coinfi,CoinFi,crypto,CG:coinfi,coinfi,COFI,micro_alt
CG:coinfirm-amlt,AMLT Network,crypto,CG:coinfirm-amlt,coinfirm-amlt,AMLT,micro_alt
CG:coinhe-token,CoinHe Token,crypto,CG:coinhe-token,coinhe-token,CHT,micro_alt
CG:coinhot,CoinHot,crypto,CG:coinhot,coinhot,CHT,micro_alt
CG:coinjanitor,CoinJanitor,crypto,CG:coinjanitor,coinjanitor,JAN,micro_alt
CG:coinlancer,Coinlancer,crypto,CG:coinlancer,coinlancer,CL,micro_alt
CG:coinlegacy,CoinLegacY,crypto,CG:coinlegacy,coinlegacy,CLY,micro_alt
CG:coinlim-token,CoinLim Token,crypto,CG:coinlim-token,coinlim-token,CLT,micro_alt
CG:coinlion,CoinLion,crypto,CG:coinlion,coinlion,LION,micro_alt
CG:coinloan,CoinLoan,crypto,CG:coinloan,coinloan,CLT,micro_alt
CG:coinmarketalert,CoinMarketAlert,crypto,CG:coinmarketalert,coinmarketalert,CMA,micro_alt
CG:coinmeet,CoinMeet,crypto,CG:coinmeet,coinmeet,MEET,micro_alt
CG:coinmegatrend,CoinMegaTrend,crypto,CG:coinmegatrend,coinmegatrend,CMTR,micro_alt
CG:coinmetro,CoinMetro,crypto,CG:coinmetro,coinmetro,XCM,micro_alt
CG:coinmex-token,CoinMex Token,crypto,CG:coinmex-token,coinmex-token,CT,micro_alt
CG:coinnec,Coinnec,crypto,CG:coinnec,coinnec,COI,micro_alt
CG:coino,Coino,crypto,CG:coino,coino,CNO,micro_alt
CG:coinonatx,CoinonatX,crypto,CG:coinonatx,coinonatx,XCXT,micro_alt
CG:coinpark-token,CoinPark Token,crypto,CG:coinpark-token,coinpark-token,CP,micro_alt
CG:coinplace,CoinPlace,crypto,CG:coinplace,coinplace,CPL,micro_alt
CG:coinpoker,CoinPoker,crypto,CG:coinpoker,coinpoker,CHP,micro_alt
CG:coinsbit-token,Coinsbit Token,crypto,CG:coinsbit-token,coinsbit-token,CNB,micro_alt
CG:coinscious-network,Coinscious Network,crypto,CG:coinscious-network,coinscious-network,GPS,micro_alt
CG:coinstarter,CoinStarter,crypto,CG:coinstarter,coinstarter,STC,micro_alt
CG:coinsto,Coinsto,crypto,CG:coinsto,coinsto,CSO,micro_alt
CG:coinsuper-ecosystem-network,Coinsuper Ecosystem Network,crypto,CG:coinsuper-ecosystem-network,coinsuper-ecosystem-network,CEN,micro_alt
CG:cointick,CoinTick,crypto,CG:cointick,cointick,CTK,micro_alt
CG:cointogo,CoinToGo,crypto,CG:cointogo,cointogo,2GO,micro_alt
CG:cointorox,Cointorox,crypto,CG:cointorox,cointorox,OROX,micro_alt
CG:coinus,CoinUs,crypto,CG:coinus,coinus,CNUS,micro_alt
CG:coinvest,Coin,crypto,CG:coinvest,coinvest,COIN,micro_alt
CG:coinvisa,CoinVisa,crypto,CG:coinvisa,coinvisa,CVS,micro_alt
CG:coinword-token,CoinWord Token,crypto,CG:coinword-token,coinword-token,CWT,micro_alt
CG:coinxclub,COINXCLUB,crypto,CG:coinxclub,coinxclub,CPX,micro_alt
CG:coinzen,Coinzen,crypto,CG:coinzen,coinzen,DAMO,micro_alt
CG:coinzo-token,Coinzo Token,crypto,CG:coinzo-token,coinzo-token,CNZ,micro_alt
CG:collegicoin,Collegicoin,crypto,CG:collegicoin,collegicoin,CLG,micro_alt
CG:colletrix,Colletrix,crypto,CG:colletrix,colletrix,CIPX,micro_alt
CG:color,Color Platform,crypto,CG:color,color,CLR,micro_alt
CG:colorbay,ColorBay,crypto,CG:colorbay,colorbay,CLOB,micro_alt
CG:colossuscoin-v2,Colossuscoin V2,crypto,CG:colossuscoin-v2,colossuscoin-v2,CV2,micro_alt
CG:colossuscoinxt,ColossusXT,crypto,CG:colossuscoinxt,colossuscoinxt,COLX,micro_alt
CG:colu,Colu Local Network,crypto,CG:colu,colu,CLN,micro_alt
CG:combit,ComBit,crypto,CG:combit,combit,COMBI,micro_alt
CG:combo,Combo,crypto,CG:combo,combo,COMBO,micro_alt
CG:comet-x,Comet-X,crypto,CG:comet-x,comet-x,CXO,micro_alt
CG:comet14,COMET14,crypto,CG:comet14,comet14,COMET,micro_alt
CG:comma-chain,COMMA Chain,crypto,CG:comma-chain,comma-chain,CMC,micro_alt
CG:commerceblock-token,CommerceBlock Token,crypto,CG:commerceblock-token,commerceblock-token,CBT,micro_alt
CG:commercium,Commercium,crypto,CG:commercium,commercium,CMM,micro_alt
CG:commerzbank-ag,Commerzbank AG,crypto,CG:commerzbank-ag,commerzbank-ag,CBK.CX,micro_alt
CG:commit-good,Commit Good,crypto,CG:commit-good,commit-good,GOOD,micro_alt
CG:commodity-ad-network,CDX Network,crypto,CG:commodity-ad-network,commodity-ad-network,CDX,micro_alt
CG:commonwealth,COMMONWEALTH,crypto,CG:commonwealth,commonwealth,COMM,micro_alt
CG:commscope-holding-company-inc,CommScope Holding Company Inc,crypto,CG:commscope-holding-company-inc,commscope-holding-company-inc,COMM.CX,micro_alt
CG:communication-development-resources-token,Communication Development Resources Token,crypto,CG:communication-development-resources-token,communication-development-resources-token,CDR,micro_alt
CG:community,Community,crypto,CG:community,community,CMT,micro_alt
CG:community-chain,Community Chain,crypto,CG:community-chain,community-chain,COMC,micro_alt
CG:community-coin,Community coin,crypto,CG:community-coin,community-coin,CMC,micro_alt
CG:community-dollars,Community Dollars,crypto,CG:community-dollars,community-dollars,CDS,micro_alt
CG:community-generation,Community Generation Core,crypto,CG:community-generation,community-generation,CGEN,micro_alt
CG:complete-new-commerce-chain,Complete New Commerce Chain,crypto,CG:complete-new-commerce-chain,complete-new-commerce-chain,CNCC,micro_alt
CG:compound,Compound Coin,crypto,CG:compound,compound,COMP,defi
CG:compound-0x,Compound 0x,crypto,CG:compound-0x,compound-0x,CZRX,defi
CG:compound-augur,Compound Augur,crypto,CG:compound-augur,compound-augur,CREP,defi
CG:compound-basic-attention-token,Compound Basic Attention Token,crypto,CG:compound-basic-attention-token,compound-basic-attention-token,CBAT,defi
CG:compound-ether,Compound Ether,crypto,CG:compound-ether,compound-ether,CETH,defi
CG:compound-governance-token,Compound Governance Token,crypto,CG:compound-governance-token,compound-governance-token,COMP,defi
CG:compound-sai,Compound SAI,crypto,CG:compound-sai,compound-sai,CSAI,defi
CG:compound-usd-coin,Compound USD Coin,crypto,CG:compound-usd-coin,compound-usd-coin,CUSDC,defi
CG:compound-wrapped-btc,Compound Wrapped BTC,crypto,CG:compound-wrapped-btc,compound-wrapped-btc,CWBTC,btc_quality
CG:compucoin,Compucoin,crypto,CG:compucoin,compucoin,CPN,micro_alt
CG:comsa,COMSA,crypto,CG:comsa,comsa,CMS,micro_alt
CG:conagra-brands-inc,Conagra Brands Inc,crypto,CG:conagra-brands-inc,conagra-brands-inc,CAG.CX,micro_alt
CG:conceal,Conceal,crypto,CG:conceal,conceal,CCX,micro_alt
CG:concertvr,concertVR,crypto,CG:concertvr,concertvr,CVT,micro_alt
CG:concierge-io,Travala.com,crypto,CG:concierge-io,concierge-io,AVA,micro_alt
CG:condensate,Condensate,crypto,CG:condensate,condensate,RAIN,micro_alt
CG:condominium,CDMCOIN,crypto,CG:condominium,condominium,CDM,infra
CG:conex-coin,CONEX COIN,crypto,CG:conex-coin,conex-coin,CNC,micro_alt
CG:conn3x,Conn3x,crypto,CG:conn3x,conn3x,C3X,micro_alt
CG:connect,Connect,crypto,CG:connect,connect,CNCT,micro_alt
CG:connect-coin,Connect Coin,crypto,CG:connect-coin,connect-coin,XCON,micro_alt
CG:connectchain,Connectchain,crypto,CG:connectchain,connectchain,CCTN,micro_alt
CG:connectjob,ConnectJob,crypto,CG:connectjob,connectjob,CJT,micro_alt
CG:connectome,Connectome,crypto,CG:connectome,connectome,CNTM,micro_alt
CG:conquestcoin,ConquestCoin,crypto,CG:conquestcoin,conquestcoin,CQST,micro_alt
CG:consensus,Sentient Coin,crypto,CG:consensus,consensus,SEN,micro_alt
CG:consentium,Consentium,crypto,CG:consentium,consentium,CSM,micro_alt
CG:conservation-of-energy-chain,Conservation of Energy Chain,crypto,CG:conservation-of-energy-chain,conservation-of-energy-chain,CEC,micro_alt
CG:consol-energy,Consol Energy,crypto,CG:consol-energy,consol-energy,CNX.CX,micro_alt
CG:constant,Constant,crypto,CG:constant,constant,CONST,micro_alt
CG:constant-source-chain,Constant Source Chain,crypto,CG:constant-source-chain,constant-source-chain,CSCC,micro_alt
CG:constellation-labs,Constellation,crypto,CG:constellation-labs,constellation-labs,DAG,micro_alt
CG:consumer-blockchain,Consumer Blockchain,crypto,CG:consumer-blockchain,consumer-blockchain,CBC,micro_alt
CG:consumption-avatar-matrix,Consumption Avatar Matrix,crypto,CG:consumption-avatar-matrix,consumption-avatar-matrix,CAM,micro_alt
CG:content-and-ad-network,Content and AD Network,crypto,CG:content-and-ad-network,content-and-ad-network,CAN,micro_alt
CG:content-value-network,Content Value Network,crypto,CG:content-value-network,content-value-network,CVNT,micro_alt
CG:contentbox,ContentBox,crypto,CG:contentbox,contentbox,BOX,micro_alt
CG:contentos,Contentos,crypto,CG:contentos,contentos,COS,micro_alt
CG:contents-protocol,Contents Protocol,crypto,CG:contents-protocol,contents-protocol,CPT,micro_alt
CG:contracoin,Contracoin,crypto,CG:contracoin,contracoin,CTCN,micro_alt
CG:contractium,Contractium,crypto,CG:contractium,contractium,CTU,micro_alt
CG:contractnet,ContractNet,crypto,CG:contractnet,contractnet,CNET,micro_alt
CG:conun,CONUN,crypto,CG:conun,conun,CON,micro_alt
CG:cool-cousin,Cool Cousin,crypto,CG:cool-cousin,cool-cousin,CUZ,micro_alt
CG:cool-token,COOL Token,crypto,CG:cool-token,cool-token,COOL,micro_alt
CG:coolindarkcoin,CoolindarkCoin,crypto,CG:coolindarkcoin,coolindarkcoin,CCN,micro_alt
CG:copart-inc,Copart Inc,crypto,CG:copart-inc,copart-inc,CPRT.CX,micro_alt
CG:coppercoin,CopperCoin,crypto,CG:coppercoin,coppercoin,COPPER,micro_alt
CG:copperlark,Copperlark,crypto,CG:copperlark,copperlark,CLR,micro_alt
CG:copyfun,CopyFun,crypto,CG:copyfun,copyfun,CC,micro_alt
CG:copylock,Copylock,crypto,CG:copylock,copylock,CPL,micro_alt
CG:copytrack,COPYTRACK,crypto,CG:copytrack,copytrack,CPY,micro_alt
CG:core-chain,Core Chain,crypto,CG:core-chain,core-chain,CORE,micro_alt
CG:corethum,Corethum,crypto,CG:corethum,corethum,CRTM,micro_alt
CG:corez,COREZ,crypto,CG:corez,corez,CRZ,micro_alt
CG:corion,Corion Platform,crypto,CG:corion,corion,COR,micro_alt
CG:corona,CORONA,crypto,CG:corona,corona,CORONA,micro_alt
CG:corona-coin,Corona Coin,crypto,CG:corona-coin,corona-coin,COVID,micro_alt
CG:corona-dollar,Corona Dollar,crypto,CG:corona-dollar,corona-dollar,CODO,micro_alt
CG:corona-time-coins,Corona Time Coins,crypto,CG:corona-time-coins,corona-time-coins,TCOIN,micro_alt
CG:coronacoin,CoronaCoin,crypto,CG:coronacoin,coronacoin,NCOV,micro_alt
CG:coronavirus-token,Coronavirus Token,crypto,CG:coronavirus-token,coronavirus-token,CNV,micro_alt
CG:cortex,Cortex,crypto,CG:cortex,cortex,CTXC,micro_alt
CG:cosmo-coin,Cosmo Coin,crypto,CG:cosmo-coin,cosmo-coin,COSM,micro_alt
CG:cosmos,Cosmos,crypto,CG:cosmos,cosmos,ATOM,micro_alt
CG:cosmos-coin,Cosmos Coin,crypto,CG:cosmos-coin,cosmos-coin,CMOS,micro_alt
CG:cosplay-token,Cosplay Token,crypto,CG:cosplay-token,cosplay-token,COT,micro_alt
CG:coti,COTI,crypto,CG:coti,coti,COTI,micro_alt
CG:cotrace,Cotrace,crypto,CG:cotrace,cotrace,COTR,micro_alt
CG:cotrader,CoTrader,crypto,CG:cotrader,cotrader,COT,micro_alt
CG:cotton,CottonCoin,crypto,CG:cotton,cotton,COTN,l1l2
CG:couchain,Couchain,crypto,CG:couchain,couchain,COU,micro_alt
CG:counos-coin,Counos Coin,crypto,CG:counos-coin,counos-coin,CCA,micro_alt
CG:counosx,CounosX,crypto,CG:counosx,counosx,CCXX,micro_alt
CG:counterparty,Counterparty,crypto,CG:counterparty,counterparty,XCP,micro_alt
CG:countinghouse-fund,Countinghouse Fund,crypto,CG:countinghouse-fund,countinghouse-fund,CHT,micro_alt
CG:coupecoin,Coupecoin,crypto,CG:coupecoin,coupecoin,COUPE,micro_alt
CG:coupit,Coupit,crypto,CG:coupit,coupit,COUP,micro_alt
CG:coupon-chain-token,Coupon Chain,crypto,CG:coupon-chain-token,coupon-chain-token,CCT,micro_alt
CG:covalent,Covalent,crypto,CG:covalent,covalent,COVA,micro_alt
CG:covesting,Covesting,crypto,CG:covesting,covesting,COV,micro_alt
CG:covestro-ag,Covestro AG,crypto,CG:covestro-ag,covestro-ag,1COV.CX,micro_alt
CG:covid19,Covid19,crypto,CG:covid19,covid19,CVD,micro_alt
CG:covidcoin,COVIDCoin,crypto,CG:covidcoin,covidcoin,COVC,micro_alt
CG:coweye,Coweye,crypto,CG:coweye,coweye,COW,micro_alt
CG:cowry,COWRY,crypto,CG:cowry,cowry,COW,micro_alt
CG:cozex-token,Cozex Token,crypto,CG:cozex-token,cozex-token,CZX,micro_alt
CG:cpchain,CPChain,crypto,CG:cpchain,cpchain,CPC,micro_alt
CG:cps-coin,Cash Per Scan,crypto,CG:cps-coin,cps-coin,CPS,micro_alt
CG:cpuchain,CPUchain,crypto,CG:cpuchain,cpuchain,CPU,micro_alt
CG:cpucoin,CPUcoin,crypto,CG:cpucoin,cpucoin,CPU,micro_alt
CG:craft-beer-coin,Craft Beer Coin,crypto,CG:craft-beer-coin,craft-beer-coin,CBC,micro_alt
CG:crafty,Crafty,crypto,CG:crafty,crafty,CFTY,micro_alt
CG:crave,Crave,crypto,CG:crave,crave,CRAVE,micro_alt
CG:creaether,CreaEther,crypto,CG:creaether,creaether,CETH,micro_alt
CG:cream,Cream,crypto,CG:cream,cream,CRM,micro_alt
CG:creatanium,Creatanium,crypto,CG:creatanium,creatanium,CMB,micro_alt
CG:create-breaking-news-together,Create Breaking News Together,crypto,CG:create-breaking-news-together,create-breaking-news-together,CBNT,micro_alt
CG:creative-media-initiative,CREATIVE MEDIA INITIATIVE,crypto,CG:creative-media-initiative,creative-media-initiative,CMID,micro_alt
CG:creativecoin,CREA,crypto,CG:creativecoin,creativecoin,CREA,micro_alt
CG:crebit,Crebit,crypto,CG:crebit,crebit,CBT,micro_alt
CG:credit,CREDIT,crypto,CG:credit,credit,CREDIT,micro_alt
CG:credit-safe-application-chain,Credit Safe Application Chain,crypto,CG:credit-safe-application-chain,credit-safe-application-chain,CSAC,micro_alt
CG:credit-tag-chain,Credit Tag Chain,crypto,CG:credit-tag-chain,credit-tag-chain,CTC,micro_alt
CG:creditbit,Creditbit,crypto,CG:creditbit,creditbit,CRB,micro_alt
CG:creditcoin-2,Creditcoin,crypto,CG:creditcoin-2,creditcoin-2,CTC,micro_alt
CG:credits,CREDITS,crypto,CG:credits,credits,CS,micro_alt
CG:credo,Credo,crypto,CG:credo,credo,CREDO,micro_alt
CG:crespo,Crespo,crypto,CG:crespo,crespo,CSO,micro_alt
CG:crevacoin,Crevacoin,crypto,CG:crevacoin,crevacoin,CREVA,micro_alt
CG:crex-token,Crex Token,crypto,CG:crex-token,crex-token,CREX,micro_alt
CG:croat,CROAT,crypto,CG:croat,croat,CROAT,micro_alt
CG:croba,Croba,crypto,CG:croba,croba,CROBA,micro_alt
CG:cronos-coin,Cronos Coin,crypto,CG:cronos-coin,cronos-coin,CRO,micro_alt
CG:cronos-group-inc,Cronos Group Inc,crypto,CG:cronos-group-inc,cronos-group-inc,CRON.CX,micro_alt
CG:cros-platform,CROS Platform,crypto,CG:cros-platform,cros-platform,CROS,micro_alt
CG:crowd-machine,Crowd Machine,crypto,CG:crowd-machine,crowd-machine,CMCT,micro_alt
CG:crowd-one,Crowd One,crypto,CG:crowd-one,crowd-one,CRD,micro_alt
CG:crowdclassic,CRowdCLassic,crypto,CG:crowdclassic,crowdclassic,CRCL,micro_alt
CG:crowdcoin,CrowdCoin,crypto,CG:crowdcoin,crowdcoin,CRC,micro_alt
CG:crowdcoinage,CrowdCoinage,crypto,CG:crowdcoinage,crowdcoinage,CCOS,micro_alt
CG:crowdfunding-2020,Crowdfunding-2020,crypto,CG:crowdfunding-2020,crowdfunding-2020,ICOC,micro_alt
CG:crowdholding,Crowdholding,crypto,CG:crowdholding,crowdholding,YUP,micro_alt
CG:crowdpoint-token,Crowdvilla Point,crypto,CG:crowdpoint-token,crowdpoint-token,CROWD,micro_alt
CG:crowdsalenetworkplatform,CrowdSale Network,crypto,CG:crowdsalenetworkplatform,crowdsalenetworkplatform,CSNP,micro_alt
CG:crowdvilla,Crowdvilla Ownership,crypto,CG:crowdvilla,crowdvilla,CRV,defi
CG:crowdwiz,CrowdWiz,crypto,CG:crowdwiz,crowdwiz,WIZ,micro_alt
CG:crown,Crown,crypto,CG:crown,crown,CRW,micro_alt
CG:crown-service-coin,Crown Service Coin,crypto,CG:crown-service-coin,crown-service-coin,CNSC,micro_alt
CG:crowncash,CrownCash,crypto,CG:crowncash,crowncash,CROW,micro_alt
CG:crt,CRTCoin,crypto,CG:crt,crt,CRT,micro_alt
CG:cruisebit,Cruisebit,crypto,CG:cruisebit,cruisebit,CRBT,micro_alt
CG:crux-coin,Crux Coin,crypto,CG:crux-coin,crux-coin,CUX,micro_alt
CG:cruzbit,Cruzbit,crypto,CG:cruzbit,cruzbit,CRUZ,micro_alt
CG:crybet,CryBet,crypto,CG:crybet,crybet,CBT,micro_alt
CG:crycash,CRYCASH,crypto,CG:crycash,crycash,CRC,micro_alt
